tank_id	time	pH	temp	quantity_liters
98	2025-01-02 08:00:00	3.13	26.73	850
14	2025-01-02 13:00:00	3.85	26.18	
37	2025-01-07 09:00:00	3.15	24.3	801
24	2025-01-08 14:00:00	3.96	26.78	495
96	2025-01-02 19:00:00	3.99	26.16	683
80	2025-01-06 19:00:00	3.07	22.76	
12	2025-01-03 12:00:00	3.22	24.85	347
67	2025-01-01 14:00:00	3.87	26.68	
75	2025-01-09 08:00:00	3.39	27.0	869
11	2025-01-05 19:00:00	3.12	27.13	712
46	2025-01-10 14:00:00	3.48	24.3	677
60	2025-01-07 01:00:00	3.32	25.06	246
63	2025-01-01 14:00:00	3.21	25.55	449
38	2025-01-01 08:00:00	3.02	27.66	755
10	2025-01-01 09:00:00	3.12	23.43	834
98	2025-01-01 06:00:00	3.08	23.65	680
86	2025-01-10 07:00:00	3.91	23.6	
29	2025-01-11 07:00:00	3.79	27.54	504
67	2025-01-09 04:00:00	3.37	22.43	749
40	2025-01-10 18:00:00	3.47	23.07	346
52	2025-01-05 16:00:00	3.59	24.95	780
58	2025-01-04 08:00:00	3.83	23.13	698
53	2025-01-08 13:00:00	3.35	23.92	592
40	2025-01-11 22:00:00	3.74	27.34	808
8	2025-01-02 19:00:00	3.6	26.05	623
41	2025-01-04 03:00:00	3.99	24.24	863
73	2025-01-07 20:00:00	3.46	22.15	620
37	2025-01-11 02:00:00	3.34	26.05	854
60	2025-01-04 23:00:00	3.55	24.61	726
34	2025-01-02 01:00:00	3.89	24.84	882
54	2025-01-05 23:00:00	3.17	24.07	269
64	2025-01-06 01:00:00	3.06	27.38	
35	2025-01-04 18:00:00	3.29	22.01	626
56	2025-01-02 12:00:00	3.53	27.18	
99	2025-01-11 06:00:00	3.19	24.97	374
32	2025-01-01 14:00:00	3.98	27.71	659
76	2025-01-11 23:00:00	3.73	22.68	589
85	2025-01-04 12:00:00	3.17	25.7	808
2	2025-01-11 08:00:00	3.22	27.45	888
28	2025-01-05 06:00:00	3.16	27.67	846
96	2025-01-08 05:00:00	3.78	26.27	791
76	2025-01-07 23:00:00	3.15	26.36	744
57	2025-01-05 18:00:00	3.19	27.07	670
44	2025-01-10 00:00:00	3.04	24.46	903
3	2025-01-05 14:00:00	3.1	27.24	443
52	2025-01-04 20:00:00	3.98	24.5	210
28	2025-01-07 10:00:00	3.0	26.39	363
19	2025-01-05 17:00:00	3.25	23.67	200
20	2025-01-07 20:00:00	3.64	25.39	
73	2025-01-09 00:00:00	3.16	22.43	880
4	2025-01-07 23:00:00	3.11	22.72	207
23	2025-01-02 19:00:00	3.01	25.41	615
66	2025-01-11 15:00:00	3.39	25.07	
61	2025-01-11 09:00:00	3.02	23.11	705
66	2025-01-03 08:00:00	3.41	27.28	886
17	2025-01-01 06:00:00	3.35	26.85	615
76	2025-01-08 15:00:00	3.36	23.33	299
10	2025-01-08 09:00:00	3.3	24.85	467
53	2025-01-11 08:00:00	3.98	27.32	957
44	2025-01-04 15:00:00	3.67	23.3	693
47	2025-01-11 17:00:00	3.85	22.75	
62	2025-01-08 15:00:00	3.63	23.21	293
83	2025-01-03 17:00:00	3.74	26.24	412
9	2025-01-10 09:00:00	3.87	22.11	
67	2025-01-04 05:00:00	3.2	24.61	
47	2025-01-06 04:00:00	3.47	25.63	887
69	2025-01-05 00:00:00	3.95	25.82	926
18	2025-01-02 08:00:00	3.37	26.6	231
42	2025-01-11 00:00:00	3.41	25.62	
7	2025-01-09 16:00:00	3.72	22.63	908
67	2025-01-05 14:00:00	3.34	22.2	789
81	2025-01-02 07:00:00	3.2	25.69	942
30	2025-01-09 02:00:00	3.4	25.99	842
20	2025-01-08 19:00:00	3.49	24.88	534
34	2025-01-06 06:00:00	3.66	26.87	
43	2025-01-07 02:00:00	3.78	26.65	324
9	2025-01-01 22:00:00	3.16	22.56	367
72	2025-01-08 15:00:00	3.35	25.47	986
45	2025-01-11 02:00:00	3.93	26.58	347
88	2025-01-08 13:00:00	3.9	22.79	772
12	2025-01-07 09:00:00	3.66	24.72	740
91	2025-01-05 19:00:00	3.19	24.31	689
62	2025-01-04 16:00:00	3.56	24.12	735
43	2025-01-09 14:00:00	3.77	22.05	859
37	2025-01-02 08:00:00	3.22	23.01	897
33	2025-01-11 06:00:00	3.86	24.15	576
48	2025-01-09 02:00:00	3.86	25.58	639
86	2025-01-11 11:00:00	3.88	26.3	
17	2025-01-10 15:00:00	3.87	24.15	741
75	2025-01-07 15:00:00	3.93	27.83	292
46	2025-01-09 04:00:00	3.93	24.25	227
16	2025-01-07 11:00:00	3.87	25.71	820
7	2025-01-11 03:00:00	3.33	26.27	661
37	2025-01-06 21:00:00	3.96	26.82	697
19	2025-01-10 13:00:00	3.43	26.53	258
67	2025-01-11 10:00:00	3.82	25.72	589
75	2025-01-11 02:00:00	3.78	24.25	360
87	2025-01-07 07:00:00	3.09	26.24	823
12	2025-01-06 03:00:00	3.64	24.14	706
37	2025-01-02 19:00:00	3.76	24.95	
12	2025-01-02 19:00:00	3.31	23.96	720
14	2025-01-03 12:00:00	3.46	25.13	560
22	2025-01-05 11:00:00	3.3	22.32	805
40	2025-01-01 04:00:00	3.31	25.46	502
51	2025-01-07 09:00:00	3.34	23.19	314
8	2025-01-07 17:00:00	3.48	26.06	772
36	2025-01-10 12:00:00	3.68	23.52	940
17	2025-01-08 03:00:00	4.0	27.67	972
45	2025-01-09 20:00:00	3.88	26.14	643
41	2025-01-09 20:00:00	3.98	24.29	295
64	2025-01-07 17:00:00	3.21	24.82	788
94	2025-01-04 15:00:00	3.0	22.48	467
3	2025-01-09 10:00:00	3.44	23.35	278
71	2025-01-10 21:00:00	3.77	23.15	407
16	2025-01-09 22:00:00	3.86	27.73	553
18	2025-01-04 10:00:00	3.34	22.5	
78	2025-01-06 11:00:00	3.95	24.49	363
47	2025-01-02 20:00:00	3.79	23.53	986
45	2025-01-04 09:00:00	3.61	23.43	622
74	2025-01-10 20:00:00	3.8	23.67	526
3	2025-01-07 15:00:00	3.95	25.08	928
72	2025-01-08 07:00:00	3.01	23.95	385
81	2025-01-08 15:00:00	3.96	24.51	654
82	2025-01-10 07:00:00	3.71	22.53	214
17	2025-01-05 23:00:00	3.65	27.7	724
23	2025-01-10 06:00:00	3.07	27.22	646
30	2025-01-09 14:00:00	3.03	26.92	272
21	2025-01-05 22:00:00	3.24	27.56	515
14	2025-01-10 14:00:00	3.49	26.18	640
76	2025-01-09 12:00:00	3.77	22.84	700
86	2025-01-08 21:00:00	3.56	22.38	330
58	2025-01-01 08:00:00	3.36	26.16	580
58	2025-01-07 13:00:00	3.84	25.79	300
51	2025-01-03 09:00:00	3.1	23.94	726
68	2025-01-07 06:00:00	3.74	22.59	293
73	2025-01-02 18:00:00	3.92	25.66	829
15	2025-01-02 14:00:00	3.08	25.15	247
96	2025-01-03 02:00:00	3.22	24.42	200
36	2025-01-11 04:00:00	3.67	27.16	775
46	2025-01-04 12:00:00	3.25	27.52	919
87	2025-01-07 09:00:00	3.16	25.13	905
69	2025-01-01 07:00:00	3.01	26.39	797
85	2025-01-09 14:00:00	3.21	27.53	578
96	2025-01-05 02:00:00	3.84	25.11	
57	2025-01-03 18:00:00	3.64	26.78	431
32	2025-01-10 23:00:00	3.67	26.73	399
88	2025-01-05 07:00:00	3.72	25.8	624
9	2025-01-09 10:00:00	3.88	22.04	996
75	2025-01-01 14:00:00	3.85	24.63	281
55	2025-01-06 07:00:00	3.66	26.55	722
1	2025-01-03 18:00:00	3.58	25.71	304
75	2025-01-02 23:00:00	3.54	27.1	216
77	2025-01-08 23:00:00	3.94	23.0	329
59	2025-01-04 06:00:00	3.96	25.76	595
4	2025-01-05 11:00:00	3.83	25.3	589
44	2025-01-04 03:00:00	3.29	23.81	920
7	2025-01-10 15:00:00	3.67	23.59	617
70	2025-01-04 09:00:00	3.49	23.5	468
100	2025-01-05 23:00:00	3.59	22.7	892
62	2025-01-11 07:00:00	3.69	23.56	527
22	2025-01-02 23:00:00	3.81	26.09	241
48	2025-01-08 11:00:00	3.41	24.4	973
8	2025-01-09 04:00:00	3.18	27.45	690
97	2025-01-07 00:00:00	3.1	22.21	
71	2025-01-08 10:00:00	3.08	25.09	618
55	2025-01-07 20:00:00	3.9	22.28	954
36	2025-01-06 03:00:00	3.52	24.89	200
79	2025-01-03 01:00:00	3.82	23.62	435
69	2025-01-05 18:00:00	3.69	26.62	953
99	2025-01-03 10:00:00	3.91	23.34	898
60	2025-01-08 22:00:00	3.95	27.21	770
93	2025-01-01 13:00:00	3.82	26.15	
43	2025-01-09 03:00:00	3.68	27.15	706
96	2025-01-04 04:00:00	3.29	25.36	869
28	2025-01-08 03:00:00	3.79	22.3	845
39	2025-01-04 11:00:00	3.64	23.47	559
16	2025-01-05 19:00:00	3.53	23.71	594
89	2025-01-01 00:00:00	3.07	23.89	860
68	2025-01-01 06:00:00	3.12	24.57	794
76	2025-01-05 18:00:00	3.78	23.45	
51	2025-01-06 21:00:00	3.3	27.37	960
66	2025-01-10 17:00:00	3.18	23.36	246
58	2025-01-10 03:00:00	3.07	23.38	305
67	2025-01-03 03:00:00	3.21	24.22	906
98	2025-01-08 08:00:00	3.83	23.89	487
70	2025-01-01 22:00:00	3.03	26.07	883
52	2025-01-05 10:00:00	3.19	24.37	488
51	2025-01-01 16:00:00	3.6	24.22	458
44	2025-01-03 02:00:00	3.45	26.06	223
35	2025-01-04 03:00:00	3.32	27.83	583
89	2025-01-09 17:00:00	3.21	27.54	994
94	2025-01-05 12:00:00	3.27	23.0	471
29	2025-01-03 04:00:00	3.25	26.84	651
30	2025-01-09 22:00:00	3.64	27.07	724
77	2025-01-08 19:00:00	3.37	27.61	407
98	2025-01-05 09:00:00	3.12	23.35	582
82	2025-01-04 13:00:00	3.13	25.58	889
44	2025-01-01 21:00:00	3.13	25.2	386
50	2025-01-10 04:00:00	3.87	23.01	815
26	2025-01-02 21:00:00	3.53	25.27	759
17	2025-01-04 04:00:00	3.37	25.83	
97	2025-01-09 04:00:00	3.65	27.42	
92	2025-01-03 19:00:00	3.28	22.65	244
41	2025-01-05 06:00:00	3.69	23.27	503
76	2025-01-06 05:00:00	3.3	24.17	473
5	2025-01-08 16:00:00	3.72	25.74	547
47	2025-01-03 12:00:00	3.38	24.37	885
1	2025-01-10 05:00:00	3.25	26.31	296
89	2025-01-04 05:00:00	3.25	26.49	434
73	2025-01-02 16:00:00	3.72	22.16	463
64	2025-01-07 04:00:00	3.11	23.44	
69	2025-01-09 20:00:00	3.72	25.55	543
43	2025-01-07 20:00:00	3.12	24.46	896
79	2025-01-01 22:00:00	3.1	25.59	840
75	2025-01-08 23:00:00	3.91	22.81	522
34	2025-01-05 20:00:00	3.19	25.44	998
75	2025-01-04 20:00:00	3.76	23.8	892
61	2025-01-09 11:00:00	3.13	27.58	222
91	2025-01-09 23:00:00	3.92	23.25	706
30	2025-01-07 02:00:00	3.81	23.84	
22	2025-01-07 21:00:00	3.42	26.41	798
19	2025-01-10 18:00:00	3.05	22.27	967
9	2025-01-05 18:00:00	3.19	27.18	735
67	2025-01-04 19:00:00	3.04	25.16	857
13	2025-01-03 07:00:00	3.42	22.56	
3	2025-01-03 22:00:00	3.03	27.92	484
30	2025-01-08 17:00:00	3.99	27.47	
64	2025-01-11 05:00:00	3.39	25.03	
42	2025-01-06 15:00:00	3.61	26.07	
83	2025-01-03 19:00:00	3.61	23.56	592
86	2025-01-02 01:00:00	3.19	25.59	390
61	2025-01-01 16:00:00	3.89	23.29	715
65	2025-01-01 06:00:00	3.48	25.42	933
76	2025-01-05 10:00:00	3.62	25.42	945
96	2025-01-09 17:00:00	3.16	24.69	974
35	2025-01-08 15:00:00	3.03	25.44	838
34	2025-01-11 07:00:00	3.82	25.92	630
74	2025-01-01 11:00:00	3.02	22.68	553
3	2025-01-01 16:00:00	3.49	25.15	507
63	2025-01-01 03:00:00	3.28	22.82	838
71	2025-01-09 11:00:00	3.92	25.63	622
40	2025-01-03 23:00:00	3.66	22.98	997
88	2025-01-11 06:00:00	3.34	25.07	885
68	2025-01-07 02:00:00	3.49	27.18	742
77	2025-01-10 12:00:00	3.57	23.62	
71	2025-01-03 16:00:00	4.0	27.35	765
55	2025-01-06 17:00:00	3.23	25.13	347
77	2025-01-09 23:00:00	3.85	23.52	
5	2025-01-06 12:00:00	3.26	27.59	439
39	2025-01-06 23:00:00	3.97	24.1	950
51	2025-01-04 06:00:00	3.83	25.08	722
64	2025-01-10 14:00:00	3.25	23.69	218
37	2025-01-06 20:00:00	3.71	26.06	413
59	2025-01-03 23:00:00	3.3	22.67	581
36	2025-01-11 04:00:00	3.4	25.74	409
2	2025-01-07 20:00:00	3.32	27.36	983
59	2025-01-01 21:00:00	3.07	25.58	845
12	2025-01-02 19:00:00	3.35	24.99	647
34	2025-01-02 21:00:00	3.53	22.11	
57	2025-01-09 21:00:00	3.35	22.54	440
74	2025-01-01 07:00:00	3.27	24.5	598
78	2025-01-03 18:00:00	3.69	25.67	848
5	2025-01-11 21:00:00	3.91	27.35	986
90	2025-01-11 08:00:00	3.94	25.59	473
93	2025-01-06 01:00:00	3.05	22.12	321
47	2025-01-02 16:00:00	3.7	27.45	367
20	2025-01-06 16:00:00	3.29	22.52	752
41	2025-01-09 23:00:00	3.56	24.49	866
11	2025-01-10 18:00:00	3.98	24.61	636
98	2025-01-11 07:00:00	3.49	22.66	558
29	2025-01-10 00:00:00	3.37	23.57	702
10	2025-01-03 06:00:00	3.3	22.78	285
50	2025-01-02 14:00:00	3.05	22.07	649
73	2025-01-07 04:00:00	3.5	23.26	290
95	2025-01-05 15:00:00	3.15	22.63	
58	2025-01-01 11:00:00	3.1	23.76	991
67	2025-01-02 22:00:00	3.16	25.3	933
87	2025-01-06 11:00:00	3.49	25.51	690
58	2025-01-07 11:00:00	3.09	25.38	833
32	2025-01-04 20:00:00	3.59	22.18	930
35	2025-01-09 04:00:00	3.97	22.65	721
5	2025-01-04 16:00:00	3.25	23.58	892
81	2025-01-01 22:00:00	3.26	22.47	639
53	2025-01-10 07:00:00	3.35	25.29	969
94	2025-01-11 14:00:00	3.3	24.1	
72	2025-01-05 14:00:00	3.72	26.84	623
53	2025-01-04 12:00:00	3.89	27.61	941
68	2025-01-05 20:00:00	3.38	27.14	460
28	2025-01-02 10:00:00	3.55	23.27	304
46	2025-01-09 21:00:00	3.48	23.65	241
85	2025-01-06 23:00:00	3.34	23.02	629
20	2025-01-01 12:00:00	3.11	25.57	970
79	2025-01-08 18:00:00	3.65	25.68	953
61	2025-01-08 16:00:00	3.56	24.28	253
42	2025-01-08 22:00:00	3.55	25.16	252
64	2025-01-08 13:00:00	3.69	26.41	885
35	2025-01-01 10:00:00	3.88	26.82	838
24	2025-01-11 06:00:00	3.41	25.0	969
18	2025-01-10 19:00:00	3.96	24.01	613
74	2025-01-10 20:00:00	3.92	25.42	855
67	2025-01-04 22:00:00	3.59	26.37	
15	2025-01-05 05:00:00	3.1	22.64	407
1	2025-01-01 19:00:00	3.08	22.66	728
62	2025-01-01 09:00:00	3.48	25.2	407
22	2025-01-02 00:00:00	3.9	22.16	975
47	2025-01-05 09:00:00	3.6	27.42	457
54	2025-01-04 09:00:00	3.63	27.71	519
96	2025-01-04 05:00:00	3.66	22.12	739
36	2025-01-11 02:00:00	3.92	23.71	372
83	2025-01-06 07:00:00	3.68	25.15	
85	2025-01-03 06:00:00	3.39	27.04	678
88	2025-01-09 07:00:00	3.81	25.7	989
35	2025-01-01 03:00:00	3.26	26.44	
44	2025-01-06 16:00:00	3.16	26.66	404
74	2025-01-05 17:00:00	3.61	25.16	473
56	2025-01-08 22:00:00	3.9	26.29	377
4	2025-01-07 15:00:00	3.05	24.79	808
65	2025-01-04 06:00:00	3.05	23.2	898
59	2025-01-03 23:00:00	3.53	23.65	864
51	2025-01-03 02:00:00	3.64	26.1	627
15	2025-01-02 17:00:00	3.21	27.59	519
81	2025-01-03 20:00:00	3.92	26.7	311
17	2025-01-03 03:00:00	3.54	23.15	252
39	2025-01-04 13:00:00	3.28	25.9	831
85	2025-01-07 16:00:00	3.41	26.95	
85	2025-01-07 17:00:00	3.2	23.61	386
97	2025-01-06 00:00:00	3.52	22.64	566
84	2025-01-05 18:00:00	3.43	25.52	769
8	2025-01-09 07:00:00	3.78	24.37	681
61	2025-01-09 01:00:00	3.74	26.21	606
90	2025-01-05 10:00:00	3.25	22.98	987
60	2025-01-09 17:00:00	3.02	26.83	409
77	2025-01-11 08:00:00	3.18	22.29	911
91	2025-01-01 13:00:00	3.05	23.37	388
82	2025-01-08 05:00:00	3.38	24.84	839
62	2025-01-10 10:00:00	3.7	23.84	763
29	2025-01-02 07:00:00	3.92	25.56	407
27	2025-01-04 14:00:00	3.3	25.18	493
55	2025-01-11 05:00:00	3.9	25.96	230
38	2025-01-03 05:00:00	3.58	23.44	241
21	2025-01-04 21:00:00	3.31	24.17	646
38	2025-01-09 22:00:00	3.31	27.27	837
58	2025-01-07 14:00:00	3.39	26.57	619
35	2025-01-08 22:00:00	3.65	25.0	798
68	2025-01-09 09:00:00	3.51	22.23	209
1	2025-01-08 23:00:00	3.7	26.86	929
57	2025-01-08 16:00:00	3.9	24.41	253
78	2025-01-11 17:00:00	3.05	26.07	967
73	2025-01-01 10:00:00	3.79	23.0	389
64	2025-01-10 05:00:00	3.06	25.37	354
85	2025-01-02 19:00:00	3.81	25.06	535
49	2025-01-03 13:00:00	3.54	22.13	957
63	2025-01-11 13:00:00	3.82	27.4	249
89	2025-01-03 01:00:00	3.73	24.71	213
30	2025-01-01 09:00:00	3.17	25.18	762
83	2025-01-05 02:00:00	3.17	26.2	273
10	2025-01-07 20:00:00	3.51	22.94	779
52	2025-01-03 05:00:00	3.79	24.84	
55	2025-01-01 02:00:00	3.37	22.77	805
12	2025-01-09 11:00:00	3.33	23.78	681
41	2025-01-03 04:00:00	3.99	23.14	272
10	2025-01-01 19:00:00	3.43	23.38	745
37	2025-01-04 16:00:00	3.47	22.67	917
96	2025-01-02 21:00:00	3.5	24.18	224
20	2025-01-04 16:00:00	3.76	25.39	217
80	2025-01-07 00:00:00	3.79	24.86	912
14	2025-01-04 20:00:00	3.83	24.41	560
92	2025-01-02 03:00:00	3.58	25.23	
14	2025-01-09 20:00:00	3.08	26.21	258
58	2025-01-09 19:00:00	3.9	24.42	546
24	2025-01-04 12:00:00	3.11	25.72	859
43	2025-01-08 22:00:00	3.25	26.93	967
89	2025-01-09 16:00:00	3.44	26.86	536
38	2025-01-09 07:00:00	3.24	25.98	347
62	2025-01-04 03:00:00	3.93	27.5	870
7	2025-01-04 07:00:00	3.93	22.94	858
88	2025-01-02 01:00:00	3.89	24.04	
38	2025-01-06 23:00:00	3.01	24.43	933
18	2025-01-07 11:00:00	3.6	22.19	602
82	2025-01-10 09:00:00	3.69	22.42	674
29	2025-01-09 22:00:00	3.91	25.14	740
82	2025-01-05 19:00:00	3.58	26.42	285
30	2025-01-06 11:00:00	3.25	27.37	859
24	2025-01-06 21:00:00	3.14	26.29	889
30	2025-01-09 15:00:00	3.05	22.08	870
67	2025-01-10 08:00:00	3.98	27.06	608
12	2025-01-11 16:00:00	3.09	26.32	797
38	2025-01-02 15:00:00	3.75	22.07	543
62	2025-01-06 02:00:00	3.91	24.49	345
16	2025-01-10 08:00:00	3.82	22.0	
44	2025-01-09 13:00:00	3.78	27.71	536
34	2025-01-02 01:00:00	3.63	23.58	907
32	2025-01-10 21:00:00	3.88	27.55	833
38	2025-01-04 06:00:00	3.53	23.45	724
84	2025-01-03 20:00:00	3.58	25.13	530
31	2025-01-05 10:00:00	3.95	22.59	259
34	2025-01-09 18:00:00	3.15	25.64	916
49	2025-01-02 21:00:00	3.75	22.36	332
88	2025-01-05 12:00:00	3.3	23.49	384
93	2025-01-09 19:00:00	3.2	25.14	384
82	2025-01-10 02:00:00	3.17	26.45	252
10	2025-01-10 02:00:00	3.73	26.88	407
68	2025-01-10 17:00:00	3.83	25.31	436
50	2025-01-06 06:00:00	3.68	26.51	624
76	2025-01-07 23:00:00	3.48	27.63	710
13	2025-01-02 22:00:00	3.1	27.08	805
65	2025-01-02 17:00:00	3.87	22.91	
65	2025-01-04 11:00:00	3.65	26.5	828
40	2025-01-02 09:00:00	3.13	23.87	
20	2025-01-09 12:00:00	3.79	24.96	213
39	2025-01-02 03:00:00	3.09	24.98	669
16	2025-01-09 11:00:00	3.67	22.18	891
12	2025-01-06 11:00:00	3.16	24.12	637
44	2025-01-06 08:00:00	3.08	26.26	936
41	2025-01-03 14:00:00	3.9	27.78	
23	2025-01-10 06:00:00	3.39	23.27	545
28	2025-01-01 05:00:00	3.85	23.3	437
39	2025-01-01 14:00:00	3.98	22.29	365
73	2025-01-09 23:00:00	3.38	26.07	482
75	2025-01-10 02:00:00	3.48	27.83	291
85	2025-01-09 19:00:00	3.02	23.23	915
92	2025-01-05 20:00:00	3.1	22.87	779
59	2025-01-11 20:00:00	3.11	25.24	932
93	2025-01-11 19:00:00	3.99	27.44	700
32	2025-01-10 22:00:00	3.34	25.82	212
79	2025-01-02 05:00:00	3.41	27.49	681
91	2025-01-08 14:00:00	3.48	22.28	210
35	2025-01-02 00:00:00	3.4	22.45	559
87	2025-01-06 14:00:00	3.65	25.9	924
30	2025-01-08 06:00:00	3.94	23.01	580
22	2025-01-02 19:00:00	3.04	26.22	
19	2025-01-09 23:00:00	3.69	23.56	392
16	2025-01-01 05:00:00	3.75	25.89	457
29	2025-01-04 01:00:00	3.33	27.13	733
34	2025-01-10 14:00:00	3.81	22.07	322
38	2025-01-01 07:00:00	3.86	27.62	935
69	2025-01-08 08:00:00	3.64	26.14	
67	2025-01-01 21:00:00	3.49	24.97	
16	2025-01-06 01:00:00	3.99	27.32	474
3	2025-01-03 22:00:00	3.97	22.37	
50	2025-01-07 00:00:00	3.7	27.48	864
50	2025-01-03 00:00:00	3.13	24.39	670
4	2025-01-03 21:00:00	3.78	26.99	
88	2025-01-04 17:00:00	3.12	27.79	607
64	2025-01-06 17:00:00	3.33	27.06	305
54	2025-01-06 19:00:00	3.2	25.41	768
4	2025-01-05 20:00:00	3.57	24.72	669
95	2025-01-09 05:00:00	3.43	24.54	525
30	2025-01-03 04:00:00	3.84	24.38	
39	2025-01-06 04:00:00	3.49	27.05	
87	2025-01-06 20:00:00	3.49	24.01	373
23	2025-01-08 20:00:00	3.65	26.47	568
40	2025-01-08 07:00:00	3.84	27.7	238
100	2025-01-08 16:00:00	3.24	27.17	
79	2025-01-07 06:00:00	3.21	22.54	360
66	2025-01-02 10:00:00	3.49	25.84	452
77	2025-01-07 23:00:00	3.26	22.72	864
29	2025-01-11 15:00:00	3.22	24.76	714
15	2025-01-05 05:00:00	3.24	27.85	333
42	2025-01-03 18:00:00	3.9	27.88	889
70	2025-01-11 17:00:00	3.52	26.26	558
16	2025-01-02 22:00:00	3.96	25.29	889
17	2025-01-08 04:00:00	3.73	26.19	244
52	2025-01-10 09:00:00	3.62	27.2	389
4	2025-01-05 22:00:00	3.34	27.12	628
47	2025-01-07 07:00:00	3.34	22.32	
54	2025-01-07 01:00:00	3.59	24.64	296
73	2025-01-06 22:00:00	3.7	23.43	535
22	2025-01-09 10:00:00	3.22	22.52	781
83	2025-01-03 02:00:00	3.25	23.51	569
88	2025-01-07 23:00:00	3.22	23.07	713
94	2025-01-03 19:00:00	3.71	24.2	484
53	2025-01-09 20:00:00	3.36	25.27	687
45	2025-01-07 21:00:00	3.34	25.06	
67	2025-01-03 01:00:00	3.82	23.11	489
92	2025-01-10 13:00:00	3.42	24.01	292
28	2025-01-10 13:00:00	3.72	27.02	838
27	2025-01-09 00:00:00	3.16	26.69	
18	2025-01-07 23:00:00	3.46	23.3	528
86	2025-01-01 07:00:00	3.69	26.12	257
47	2025-01-06 16:00:00	3.76	26.0	412
11	2025-01-02 12:00:00	3.99	22.51	271
78	2025-01-03 02:00:00	3.15	27.64	312
16	2025-01-04 23:00:00	3.82	25.6	647
22	2025-01-05 06:00:00	3.81	22.59	582
23	2025-01-09 09:00:00	3.84	25.3	918
44	2025-01-10 07:00:00	3.3	27.91	789
8	2025-01-03 13:00:00	3.45	27.65	318
72	2025-01-03 10:00:00	3.29	24.9	
80	2025-01-04 04:00:00	3.04	23.16	503
15	2025-01-02 15:00:00	3.89	27.05	571
100	2025-01-09 11:00:00	3.75	25.46	691
27	2025-01-04 10:00:00	3.12	22.98	713
32	2025-01-05 08:00:00	3.27	24.63	415
10	2025-01-04 03:00:00	3.31	23.75	918
27	2025-01-07 16:00:00	3.14	22.32	765
97	2025-01-10 00:00:00	3.15	22.33	
70	2025-01-03 08:00:00	3.29	27.48	362
63	2025-01-02 22:00:00	3.61	24.43	339
12	2025-01-11 09:00:00	3.35	27.98	810
84	2025-01-09 11:00:00	3.09	22.15	434
45	2025-01-11 23:00:00	3.57	24.7	962
29	2025-01-01 09:00:00	3.14	23.7	548
31	2025-01-04 01:00:00	3.89	25.52	530
25	2025-01-05 19:00:00	3.58	23.6	552
55	2025-01-04 01:00:00	3.26	26.78	371
1	2025-01-11 14:00:00	3.65	22.31	474
89	2025-01-06 20:00:00	3.96	27.1	381
48	2025-01-06 12:00:00	3.45	27.06	796
58	2025-01-03 21:00:00	3.23	22.12	830
1	2025-01-04 18:00:00	3.51	27.24	696
56	2025-01-02 10:00:00	3.13	23.96	926
65	2025-01-10 22:00:00	3.08	26.03	330
24	2025-01-09 06:00:00	3.95	23.2	735
4	2025-01-01 03:00:00	3.52	25.15	406
23	2025-01-04 07:00:00	3.44	26.33	
96	2025-01-01 15:00:00	3.27	25.54	280
70	2025-01-09 06:00:00	3.53	23.33	
71	2025-01-06 01:00:00	3.48	25.52	798
56	2025-01-05 23:00:00	3.21	27.97	785
77	2025-01-03 00:00:00	3.08	23.24	566
54	2025-01-07 05:00:00	3.73	26.09	856
6	2025-01-05 10:00:00	3.26	22.04	703
88	2025-01-08 17:00:00	3.22	27.7	401
47	2025-01-04 21:00:00	3.06	23.2	885
57	2025-01-04 01:00:00	3.35	25.54	658
23	2025-01-03 16:00:00	3.49	26.29	
63	2025-01-08 19:00:00	3.79	24.8	702
18	2025-01-03 10:00:00	3.45	22.43	371
6	2025-01-05 05:00:00	3.52	27.02	775
14	2025-01-07 00:00:00	3.02	22.15	539
73	2025-01-06 02:00:00	3.97	25.09	208
10	2025-01-02 12:00:00	3.76	26.35	349
98	2025-01-03 09:00:00	3.74	24.15	
57	2025-01-06 18:00:00	3.46	25.32	367
94	2025-01-02 09:00:00	3.45	23.76	778
54	2025-01-04 14:00:00	3.55	23.16	
57	2025-01-07 10:00:00	3.88	23.67	245
65	2025-01-03 16:00:00	3.94	25.14	248
75	2025-01-10 00:00:00	3.34	27.18	786
6	2025-01-03 22:00:00	3.55	24.51	251
25	2025-01-10 03:00:00	3.68	23.66	774
95	2025-01-11 11:00:00	3.65	26.87	914
21	2025-01-01 21:00:00	3.14	24.52	384
32	2025-01-10 19:00:00	3.12	24.23	818
4	2025-01-09 23:00:00	3.73	25.8	449
56	2025-01-11 06:00:00	3.92	25.8	324
6	2025-01-11 21:00:00	3.53	22.85	746
23	2025-01-02 01:00:00	3.03	23.05	269
27	2025-01-05 02:00:00	3.05	24.96	992
40	2025-01-06 13:00:00	3.74	22.98	815
4	2025-01-08 04:00:00	3.23	26.46	260
26	2025-01-02 09:00:00	3.03	25.26	300
40	2025-01-09 20:00:00	3.36	22.39	841
41	2025-01-04 14:00:00	3.85	27.48	797
32	2025-01-10 19:00:00	3.21	23.77	908
91	2025-01-09 12:00:00	3.73	26.38	255
94	2025-01-02 18:00:00	3.04	26.89	492
68	2025-01-04 11:00:00	3.46	22.74	
15	2025-01-05 23:00:00	3.29	26.79	492
45	2025-01-03 19:00:00	3.53	24.7	930
